date,rate,currency,base
2026-04-27,1.79,XCG,USD
2026-04-27,0.730465,XDR,USD
2026-04-27,560.339802,XOF,USD
2026-04-27,101.937275,XPF,USD
2026-04-27,238.333366,YER,USD
2026-04-27,16.576855,ZAR,USD
2026-04-27,18.908195,ZMW,USD
2026-04-27,25.2183,ZWG,USD
2026-04-27,25.2183,ZWL,USD
2026-04-28,1,USD,USD
2026-04-28,3.6725,AED,USD
2026-04-28,63.485851,AFN,USD
2026-04-28,81.453692,ALL,USD
2026-04-28,371.454856,AMD,USD
2026-04-28,1.79,ANG,USD
2026-04-28,925.265785,AOA,USD
2026-04-28,1412.9865,ARS,USD
2026-04-28,1.391481,AUD,USD
2026-04-28,1.79,AWG,USD
2026-04-28,1.700105,AZN,USD
2026-04-28,1.667591,BAM,USD
2026-04-28,2,BBD,USD
2026-04-28,122.904025,BDT,USD
2026-04-28,1.667591,BGN,USD
2026-04-28,0.376,BHD,USD
2026-04-28,2981.014848,BIF,USD
2026-04-28,1,BMD,USD
2026-04-28,1.273969,BND,USD
2026-04-28,6.909062,BOB,USD
2026-04-28,4.977365,BRL,USD
2026-04-28,1,BSD,USD
2026-04-28,94.2825,BTN,USD
2026-04-28,13.64355,BWP,USD
2026-04-28,2.811747,BYN,USD
2026-04-28,2,BZD,USD
2026-04-28,1.362311,CAD,USD
2026-04-28,2296.730875,CDF,USD
2026-04-28,0.785011,CHF,USD
2026-04-28,0.022667,CLF,USD
2026-04-28,895.957299,CLP,USD
2026-04-28,6.825655,CNH,USD
2026-04-28,6.8347,CNY,USD
2026-04-28,3559.229567,COP,USD
2026-04-28,455.221364,CRC,USD
2026-04-28,24,CUP,USD
2026-04-28,94.014785,CVE,USD
2026-04-28,20.75741,CZK,USD
2026-04-28,177.721,DJF,USD
2026-04-28,6.360753,DKK,USD
2026-04-28,59.495624,DOP,USD
2026-04-28,132.426977,DZD,USD
2026-04-28,52.562304,EGP,USD
2026-04-28,15,ERN,USD
2026-04-28,155.734438,ETB,USD
2026-04-28,0.852627,EUR,USD
2026-04-28,2.200963,FJD,USD
2026-04-28,0.738418,FKP,USD
2026-04-28,6.360769,FOK,USD
2026-04-28,0.738414,GBP,USD
2026-04-28,2.689811,GEL,USD
2026-04-28,0.738418,GGP,USD
2026-04-28,11.146981,GHS,USD
2026-04-28,0.738418,GIP,USD
2026-04-28,74.179561,GMD,USD
2026-04-28,8768.755787,GNF,USD
2026-04-28,7.642666,GTQ,USD
2026-04-28,209.363615,GYD,USD
2026-04-28,7.837261,HKD,USD
2026-04-28,26.565759,HNL,USD
2026-04-28,6.424109,HRK,USD
2026-04-28,130.923537,HTG,USD
2026-04-28,310.36053,HUF,USD
2026-04-28,17215.946764,IDR,USD
2026-04-28,2.980935,ILS,USD
2026-04-28,0.738418,IMP,USD
2026-04-28,94.282715,INR,USD
2026-04-28,1309.970316,IQD,USD
2026-04-28,975561.549636,IRR,USD
2026-04-28,122.288685,ISK,USD
2026-04-28,0.738418,JEP,USD
2026-04-28,157.31447,JMD,USD
2026-04-28,0.709,JOD,USD
2026-04-28,159.342314,JPY,USD
2026-04-28,129.23303,KES,USD
2026-04-28,87.59246,KGS,USD
2026-04-28,4029.893827,KHR,USD
2026-04-28,1.391526,KID,USD
2026-04-28,419.464404,KMF,USD
2026-04-28,1473.343018,KRW,USD
2026-04-28,0.307488,KWD,USD
2026-04-28,0.833333,KYD,USD
2026-04-28,459.474983,KZT,USD
2026-04-28,21932.916953,LAK,USD
2026-04-28,89500,LBP,USD
2026-04-28,317.892007,LKR,USD
2026-04-28,183.908118,LRD,USD
2026-04-28,16.526334,LSL,USD
2026-04-28,6.34516,LYD,USD
2026-04-28,9.241978,MAD,USD
2026-04-28,17.310719,MDL,USD
2026-04-28,4142.656831,MGA,USD
2026-04-28,52.635978,MKD,USD
2026-04-28,2099.54359,MMK,USD
2026-04-28,3592.082139,MNT,USD
2026-04-28,8.07249,MOP,USD
2026-04-28,39.96765,MRU,USD
2026-04-28,46.800901,MUR,USD
2026-04-28,15.444051,MVR,USD
2026-04-28,1741.036191,MWK,USD
2026-04-28,17.375964,MXN,USD
2026-04-28,3.952515,MYR,USD
2026-04-28,63.636514,MZN,USD
2026-04-28,16.526334,NAD,USD
2026-04-28,1356.679784,NGN,USD
2026-04-28,36.784517,NIO,USD
2026-04-28,9.279046,NOK,USD
2026-04-28,150.852,NPR,USD
2026-04-28,1.691289,NZD,USD
2026-04-28,0.384497,OMR,USD
2026-04-28,1,PAB,USD
2026-04-28,3.491582,PEN,USD
2026-04-28,4.341144,PGK,USD
2026-04-28,60.773759,PHP,USD
2026-04-28,278.79003,PKR,USD
2026-04-28,3.619427,PLN,USD
2026-04-28,6302.591913,PYG,USD
2026-04-28,3.64,QAR,USD
2026-04-28,4.336592,RON,USD
2026-04-28,100.051948,RSD,USD
2026-04-28,74.926809,RUB,USD
2026-04-28,1461.384622,RWF,USD
2026-04-28,3.75,SAR,USD
2026-04-28,7.933283,SBD,USD
2026-04-28,14.74759,SCR,USD
2026-04-28,465.428035,SDG,USD
2026-04-28,9.210964,SEK,USD
2026-04-28,1.273929,SGD,USD
2026-04-28,0.738418,SHP,USD
2026-04-28,24.757018,SLE,USD
2026-04-28,24757.018467,SLL,USD
2026-04-28,571.850756,SOS,USD
2026-04-28,37.439898,SRD,USD
2026-04-28,4629.711619,SSP,USD
2026-04-28,20.889332,STN,USD
2026-04-28,112.461773,SYP,USD
2026-04-28,16.526334,SZL,USD
2026-04-28,32.342544,THB,USD
2026-04-28,9.451028,TJS,USD
2026-04-28,3.500681,TMT,USD
2026-04-28,2.88887,TND,USD
2026-04-28,2.366072,TOP,USD
2026-04-28,45.042174,TRY,USD
2026-04-28,6.778949,TTD,USD
2026-04-28,1.391526,TVD,USD
2026-04-28,31.483418,TWD,USD
2026-04-28,2607.946889,TZS,USD
2026-04-28,44.079607,UAH,USD
2026-04-28,3673.746957,UGX,USD
2026-04-28,39.638168,UYU,USD
2026-04-28,12119.803803,UZS,USD
2026-04-28,485.2251,VES,USD
2026-04-28,26236.442787,VND,USD
2026-04-28,117.958365,VUV,USD
2026-04-28,2.692537,WST,USD
2026-04-28,559.285872,XAF,USD
2026-04-28,2.7,XCD,USD
2026-04-28,1.79,XCG,USD
2026-04-28,0.728687,XDR,USD
2026-04-28,559.285872,XOF,USD
2026-04-28,101.745544,XPF,USD
2026-04-28,238.648722,YER,USD
2026-04-28,16.526359,ZAR,USD
2026-04-28,18.672424,ZMW,USD
2026-04-28,25.1937,ZWG,USD
2026-04-28,25.1937,ZWL,USD
2026-04-29,1,USD,USD
2026-04-29,3.6725,AED,USD
2026-04-29,63.987103,AFN,USD
2026-04-29,81.719386,ALL,USD
2026-04-29,371.361473,AMD,USD
2026-04-29,1.79,ANG,USD
2026-04-29,927.102134,AOA,USD
2026-04-29,1408.1491,ARS,USD
2026-04-29,1.393074,AUD,USD
2026-04-29,1.79,AWG,USD
2026-04-29,1.700803,AZN,USD
2026-04-29,1.670468,BAM,USD
2026-04-29,2,BBD,USD
2026-04-29,123.039888,BDT,USD
2026-04-29,1.670468,BGN,USD
2026-04-29,0.376,BHD,USD
2026-04-29,2981.074295,BIF,USD
2026-04-29,1,BMD,USD
2026-04-29,1.276355,BND,USD
2026-04-29,6.93565,BOB,USD
2026-04-29,4.984997,BRL,USD
2026-04-29,1,BSD,USD
2026-04-29,94.621008,BTN,USD
2026-04-29,13.847893,BWP,USD
2026-04-29,2.819436,BYN,USD
2026-04-29,2,BZD,USD
2026-04-29,1.36729,CAD,USD
2026-04-29,2303.443475,CDF,USD
2026-04-29,0.789527,CHF,USD
2026-04-29,0.02266,CLF,USD
2026-04-29,895.679407,CLP,USD
2026-04-29,6.836347,CNH,USD
2026-04-29,6.846377,CNY,USD
2026-04-29,3637.048103,COP,USD
2026-04-29,455.532744,CRC,USD
2026-04-29,24,CUP,USD
2026-04-29,94.176974,CVE,USD
2026-04-29,20.812119,CZK,USD
2026-04-29,177.721,DJF,USD
2026-04-29,6.377638,DKK,USD
2026-04-29,59.521846,DOP,USD
2026-04-29,132.619486,DZD,USD
2026-04-29,52.83195,EGP,USD
2026-04-29,15,ERN,USD
2026-04-29,156.063791,ETB,USD
2026-04-29,0.8541,EUR,USD
2026-04-29,2.199607,FJD,USD
2026-04-29,0.740254,FKP,USD
2026-04-29,6.377646,FOK,USD
2026-04-29,0.740257,GBP,USD
2026-04-29,2.690002,GEL,USD
2026-04-29,0.740254,GGP,USD
2026-04-29,11.164512,GHS,USD
2026-04-29,0.740254,GIP,USD
2026-04-29,74.172304,GMD,USD
2026-04-29,8768.445346,GNF,USD
2026-04-29,7.651481,GTQ,USD
2026-04-29,209.346686,GYD,USD
2026-04-29,7.836696,HKD,USD
2026-04-29,26.623417,HNL,USD
2026-04-29,6.435192,HRK,USD
2026-04-29,130.867144,HTG,USD
2026-04-29,310.856319,HUF,USD
2026-04-29,17266.386843,IDR,USD
2026-04-29,2.966076,ILS,USD
2026-04-29,0.740254,IMP,USD
2026-04-29,94.621428,INR,USD
2026-04-29,1309.84023,IQD,USD
2026-04-29,1206108.071305,IRR,USD
2026-04-29,122.465054,ISK,USD
2026-04-29,0.740254,JEP,USD
2026-04-29,157.486934,JMD,USD
2026-04-29,0.709,JOD,USD
2026-04-29,159.540055,JPY,USD
2026-04-29,129.23146,KES,USD
2026-04-29,87.578433,KGS,USD
2026-04-29,4030.279349,KHR,USD
2026-04-29,1.392731,KID,USD
2026-04-29,420.188038,KMF,USD
2026-04-29,1473.311196,KRW,USD
2026-04-29,0.30769,KWD,USD
2026-04-29,0.833333,KYD,USD
2026-04-29,458.769779,KZT,USD
2026-04-29,21952.296518,LAK,USD
2026-04-29,89500,LBP,USD
2026-04-29,318.608362,LKR,USD
2026-04-29,184.004623,LRD,USD
2026-04-29,16.545123,LSL,USD
2026-04-29,6.34148,LYD,USD
2026-04-29,9.251559,MAD,USD
2026-04-29,17.314065,MDL,USD
2026-04-29,4142.213539,MGA,USD
2026-04-29,52.517424,MKD,USD
2026-04-29,2100.829087,MMK,USD
2026-04-29,3588.042295,MNT,USD
2026-04-29,8.071796,MOP,USD
2026-04-29,39.965504,MRU,USD
2026-04-29,46.745815,MUR,USD
2026-04-29,15.455305,MVR,USD
2026-04-29,1742.281913,MWK,USD
2026-04-29,17.401963,MXN,USD
2026-04-29,3.951672,MYR,USD
2026-04-29,63.626437,MZN,USD
2026-04-29,16.545123,NAD,USD
2026-04-29,1365.76596,NGN,USD
2026-04-29,36.858533,NIO,USD
2026-04-29,9.318284,NOK,USD
2026-04-29,151.393612,NPR,USD
2026-04-29,1.69912,NZD,USD
2026-04-29,0.384497,OMR,USD
2026-04-29,1,PAB,USD
2026-04-29,3.510501,PEN,USD
2026-04-29,4.355057,PGK,USD
2026-04-29,61.180122,PHP,USD
2026-04-29,279.134736,PKR,USD
2026-04-29,3.62843,PLN,USD
2026-04-29,6297.464813,PYG,USD
2026-04-29,3.64,QAR,USD
2026-04-29,4.351202,RON,USD
2026-04-29,100.263932,RSD,USD
2026-04-29,75.127272,RUB,USD
2026-04-29,1460.906068,RWF,USD
2026-04-29,3.75,SAR,USD
2026-04-29,7.997636,SBD,USD
2026-04-29,14.666304,SCR,USD
2026-04-29,461.28056,SDG,USD
2026-04-29,9.266965,SEK,USD
2026-04-29,1.27636,SGD,USD
2026-04-29,0.740254,SHP,USD
2026-04-29,24.757018,SLE,USD
2026-04-29,24757.018467,SLL,USD
2026-04-29,571.802949,SOS,USD
2026-04-29,37.615216,SRD,USD
2026-04-29,4646.721037,SSP,USD
2026-04-29,20.925369,STN,USD
2026-04-29,112.49044,SYP,USD
2026-04-29,16.545123,SZL,USD
2026-04-29,32.505754,THB,USD
2026-04-29,9.445689,TJS,USD
2026-04-29,3.50051,TMT,USD
2026-04-29,2.891872,TND,USD
2026-04-29,2.364525,TOP,USD
2026-04-29,45.094741,TRY,USD
2026-04-29,6.789724,TTD,USD
2026-04-29,1.392731,TVD,USD
2026-04-29,31.569183,TWD,USD
2026-04-29,2610.586337,TZS,USD
2026-04-29,44.082336,UAH,USD
2026-04-29,3697.904371,UGX,USD
2026-04-29,39.624576,UYU,USD
2026-04-29,12096.529547,UZS,USD
2026-04-29,486.1955,VES,USD
2026-04-29,26261.599619,VND,USD
2026-04-29,118.088738,VUV,USD
2026-04-29,2.686004,WST,USD
2026-04-29,560.250717,XAF,USD
2026-04-29,2.7,XCD,USD
2026-04-29,1.79,XCG,USD
2026-04-29,0.730345,XDR,USD
2026-04-29,560.250717,XOF,USD
2026-04-29,101.921069,XPF,USD
2026-04-29,238.781888,YER,USD
2026-04-29,16.545195,ZAR,USD
2026-04-29,18.815177,ZMW,USD
2026-04-29,25.2889,ZWG,USD
2026-04-29,25.2889,ZWL,USD
2026-04-30,1,USD,USD
2026-04-30,3.6725,AED,USD
2026-04-30,64.044179,AFN,USD
2026-04-30,81.647056,ALL,USD
2026-04-30,370.682695,AMD,USD
2026-04-30,1.79,ANG,USD
2026-04-30,923.737514,AOA,USD
2026-04-30,1395.2866,ARS,USD
2026-04-30,1.402256,AUD,USD
2026-04-30,1.79,AWG,USD
2026-04-30,1.699368,AZN,USD
2026-04-30,1.672379,BAM,USD
2026-04-30,2,BBD,USD
2026-04-30,122.758306,BDT,USD
2026-04-30,1.672379,BGN,USD
2026-04-30,0.376,BHD,USD
2026-04-30,2979.373115,BIF,USD
2026-04-30,1,BMD,USD
2026-04-30,1.27946,BND,USD
2026-04-30,6.917583,BOB,USD
2026-04-30,4.989424,BRL,USD
2026-04-30,1,BSD,USD
2026-04-30,94.940715,BTN,USD
2026-04-30,13.739239,BWP,USD
2026-04-30,2.817353,BYN,USD
2026-04-30,2,BZD,USD
2026-04-30,1.367835,CAD,USD
2026-04-30,2317.89399,CDF,USD
2026-04-30,0.790515,CHF,USD
2026-04-30,0.022497,CLF,USD
2026-04-30,889.208686,CLP,USD
2026-04-30,6.840695,CNH,USD
2026-04-30,6.848639,CNY,USD
2026-04-30,3610.106452,COP,USD
2026-04-30,454.729437,CRC,USD
2026-04-30,24,CUP,USD
2026-04-30,94.284737,CVE,USD
2026-04-30,20.858526,CZK,USD
2026-04-30,177.721,DJF,USD
2026-04-30,6.38017,DKK,USD
2026-04-30,59.093976,DOP,USD
2026-04-30,132.499789,DZD,USD
2026-04-30,53.009091,EGP,USD
2026-04-30,15,ERN,USD
2026-04-30,156.285706,ETB,USD
2026-04-30,0.855579,EUR,USD
2026-04-30,2.197777,FJD,USD
2026-04-30,0.741191,FKP,USD
2026-04-30,6.381084,FOK,USD
2026-04-30,0.741191,GBP,USD
2026-04-30,2.68768,GEL,USD
2026-04-30,0.741191,GGP,USD
2026-04-30,11.192121,GHS,USD
2026-04-30,0.741191,GIP,USD
2026-04-30,74.164433,GMD,USD
2026-04-30,8772.618947,GNF,USD
2026-04-30,7.638111,GTQ,USD
2026-04-30,209.247284,GYD,USD
2026-04-30,7.837324,HKD,USD
2026-04-30,26.575304,HNL,USD
2026-04-30,6.442555,HRK,USD
2026-04-30,130.994998,HTG,USD
2026-04-30,312.011339,HUF,USD
2026-04-30,17332.301685,IDR,USD
2026-04-30,2.9773,ILS,USD
2026-04-30,0.741191,IMP,USD
2026-04-30,94.941093,INR,USD
2026-04-30,1310.119862,IQD,USD
2026-04-30,1246327.246056,IRR,USD
2026-04-30,122.440237,ISK,USD
2026-04-30,0.741191,JEP,USD
2026-04-30,157.063452,JMD,USD
2026-04-30,0.709,JOD,USD
2026-04-30,160.084535,JPY,USD
2026-04-30,129.074276,KES,USD
2026-04-30,87.516279,KGS,USD
2026-04-30,4016.812318,KHR,USD
2026-04-30,1.402248,KID,USD
2026-04-30,420.668843,KMF,USD
2026-04-30,1483.344959,KRW,USD
2026-04-30,0.307396,KWD,USD
2026-04-30,0.833333,KYD,USD
2026-04-30,462.367206,KZT,USD
2026-04-30,21897.313326,LAK,USD
2026-04-30,89500,LBP,USD
2026-04-30,318.914637,LKR,USD
2026-04-30,183.532,LRD,USD
2026-04-30,16.765081,LSL,USD
2026-04-30,6.344575,LYD,USD
2026-04-30,9.245605,MAD,USD
2026-04-30,17.247111,MDL,USD
2026-04-30,4148.974518,MGA,USD
2026-04-30,52.731157,MKD,USD
2026-04-30,2098.986891,MMK,USD
2026-04-30,3606.268153,MNT,USD
2026-04-30,8.072443,MOP,USD
2026-04-30,40.108625,MRU,USD
2026-04-30,46.789818,MUR,USD
2026-04-30,15.446325,MVR,USD
2026-04-30,1739.006179,MWK,USD
2026-04-30,17.496427,MXN,USD
2026-04-30,3.952142,MYR,USD
2026-04-30,63.686957,MZN,USD
2026-04-30,16.765081,NAD,USD
2026-04-30,1376.89263,NGN,USD
2026-04-30,36.764422,NIO,USD
2026-04-30,9.316155,NOK,USD
2026-04-30,151.905144,NPR,USD
2026-04-30,1.712291,NZD,USD
2026-04-30,0.384497,OMR,USD
2026-04-30,1,PAB,USD
2026-04-30,3.519125,PEN,USD
2026-04-30,4.343066,PGK,USD
2026-04-30,61.683618,PHP,USD
2026-04-30,278.770017,PKR,USD
2026-04-30,3.640482,PLN,USD
2026-04-30,6264.755579,PYG,USD
2026-04-30,3.64,QAR,USD
2026-04-30,4.358488,RON,USD
2026-04-30,100.326539,RSD,USD
2026-04-30,75.109519,RUB,USD
2026-04-30,1463.995151,RWF,USD
2026-04-30,3.75,SAR,USD
2026-04-30,7.924776,SBD,USD
2026-04-30,14.434242,SCR,USD
2026-04-30,543.749956,SDG,USD
2026-04-30,9.301837,SEK,USD
2026-04-30,1.279462,SGD,USD
2026-04-30,0.741191,SHP,USD
2026-04-30,24.673437,SLE,USD
2026-04-30,24673.436702,SLL,USD
2026-04-30,571.678003,SOS,USD
2026-04-30,37.458988,SRD,USD
2026-04-30,4638.955672,SSP,USD
2026-04-30,20.949314,STN,USD
2026-04-30,113.470156,SYP,USD
2026-04-30,16.765081,SZL,USD
2026-04-30,32.703135,THB,USD
2026-04-30,9.42305,TJS,USD
2026-04-30,3.49941,TMT,USD
2026-04-30,2.886352,TND,USD
2026-04-30,2.353774,TOP,USD
2026-04-30,45.137035,TRY,USD
2026-04-30,6.792342,TTD,USD
2026-04-30,1.402248,TVD,USD
2026-04-30,31.647267,TWD,USD
2026-04-30,2588.838287,TZS,USD
2026-04-30,44.067033,UAH,USD
2026-04-30,3707.893992,UGX,USD
2026-04-30,39.780238,UYU,USD
2026-04-30,12040.938859,UZS,USD
2026-04-30,487.1192,VES,USD
2026-04-30,26235.607582,VND,USD
2026-04-30,118.436733,VUV,USD
2026-04-30,2.684575,WST,USD
2026-04-30,560.89179,XAF,USD
2026-04-30,2.7,XCD,USD
2026-04-30,1.79,XCG,USD
2026-04-30,0.729516,XDR,USD
2026-04-30,560.89179,XOF,USD
2026-04-30,102.037693,XPF,USD
2026-04-30,238.463766,YER,USD
2026-04-30,16.765474,ZAR,USD
2026-04-30,18.984796,ZMW,USD
2026-04-30,25.2976,ZWG,USD
2026-04-30,25.2976,ZWL,USD
2026-05-01,1,USD,USD
2026-05-01,3.6725,AED,USD
2026-05-01,64.088008,AFN,USD
2026-05-01,82.055579,ALL,USD
2026-05-01,370.661985,AMD,USD
2026-05-01,1.79,ANG,USD
2026-05-01,925.261182,AOA,USD
2026-05-01,1381.0954,ARS,USD
2026-05-01,1.393723,AUD,USD
2026-05-01,1.79,AWG,USD
2026-05-01,1.704298,AZN,USD
2026-05-01,1.668982,BAM,USD
2026-05-01,2,BBD,USD
2026-05-01,122.889603,BDT,USD
2026-05-01,1.668982,BGN,USD
2026-05-01,0.376,BHD,USD
2026-05-01,2981.180676,BIF,USD
2026-05-01,1,BMD,USD
2026-05-01,1.274551,BND,USD
2026-05-01,6.945249,BOB,USD
2026-05-01,4.990919,BRL,USD
2026-05-01,1,BSD,USD
2026-05-01,94.978356,BTN,USD
2026-05-01,13.770097,BWP,USD
2026-05-01,2.825093,BYN,USD
2026-05-01,2,BZD,USD
2026-05-01,1.361227,CAD,USD
2026-05-01,2315.102755,CDF,USD
2026-05-01,0.783348,CHF,USD
2026-05-01,0.022987,CLF,USD
2026-05-01,908.601375,CLP,USD
2026-05-01,6.830965,CNH,USD
2026-05-01,6.840908,CNY,USD
2026-05-01,3634.644882,COP,USD
2026-05-01,456.285983,CRC,USD
2026-05-01,24,CUP,USD
2026-05-01,94.093211,CVE,USD
2026-05-01,20.824684,CZK,USD
2026-05-01,177.721,DJF,USD
2026-05-01,6.370414,DKK,USD
2026-05-01,59.579269,DOP,USD
2026-05-01,133.028975,DZD,USD
2026-05-01,53.622122,EGP,USD
2026-05-01,15,ERN,USD
2026-05-01,156.135567,ETB,USD
2026-05-01,0.853339,EUR,USD
2026-05-01,2.209245,FJD,USD
2026-05-01,0.737551,FKP,USD
2026-05-01,6.370327,FOK,USD
2026-05-01,0.737561,GBP,USD
2026-05-01,2.688306,GEL,USD
2026-05-01,0.737551,GGP,USD
2026-05-01,11.220017,GHS,USD
2026-05-01,0.737551,GIP,USD
2026-05-01,74.160318,GMD,USD
2026-05-01,8772.945317,GNF,USD
2026-05-01,7.66707,GTQ,USD
2026-05-01,209.244255,GYD,USD
2026-05-01,7.833535,HKD,USD
2026-05-01,26.682153,HNL,USD
2026-05-01,6.429468,HRK,USD
2026-05-01,130.90555,HTG,USD
2026-05-01,311.712023,HUF,USD
2026-05-01,17308.21837,IDR,USD
2026-05-01,2.95092,ILS,USD
2026-05-01,0.737551,IMP,USD
2026-05-01,94.978597,INR,USD
2026-05-01,1310.588483,IQD,USD
2026-05-01,1233794.062752,IRR,USD
2026-05-01,123.090005,ISK,USD
2026-05-01,0.737551,JEP,USD
2026-05-01,157.603692,JMD,USD
2026-05-01,0.709,JOD,USD
2026-05-01,157.16387,JPY,USD
2026-05-01,129.105102,KES,USD
2026-05-01,87.55248,KGS,USD
2026-05-01,3993.586658,KHR,USD
2026-05-01,1.392349,KID,USD
2026-05-01,419.814315,KMF,USD
2026-05-01,1475.699372,KRW,USD
2026-05-01,0.307958,KWD,USD
2026-05-01,0.833333,KYD,USD
2026-05-01,463.419275,KZT,USD
2026-05-01,21996.269724,LAK,USD
2026-05-01,89500,LBP,USD
2026-05-01,319.159144,LKR,USD
2026-05-01,184.292454,LRD,USD
2026-05-01,16.703927,LSL,USD
2026-05-01,6.346061,LYD,USD
2026-05-01,9.237592,MAD,USD
2026-05-01,17.298334,MDL,USD
2026-05-01,4150.837835,MGA,USD
2026-05-01,52.693149,MKD,USD
2026-05-01,2107.470519,MMK,USD
2026-05-01,3588.166805,MNT,USD
2026-05-01,8.068541,MOP,USD
2026-05-01,39.996481,MRU,USD
2026-05-01,47.030975,MUR,USD
2026-05-01,15.472494,MVR,USD
2026-05-01,1741.035206,MWK,USD
2026-05-01,17.502106,MXN,USD
2026-05-01,3.96835,MYR,USD
2026-05-01,63.633173,MZN,USD
2026-05-01,16.703927,NAD,USD
2026-05-01,1375.420346,NGN,USD
2026-05-01,36.903663,NIO,USD
2026-05-01,9.291767,NOK,USD
2026-05-01,151.965369,NPR,USD
2026-05-01,1.697248,NZD,USD
2026-05-01,0.384497,OMR,USD
2026-05-01,1,PAB,USD
2026-05-01,3.523752,PEN,USD
2026-05-01,4.356724,PGK,USD
2026-05-01,61.435668,PHP,USD
2026-05-01,279.483507,PKR,USD
2026-05-01,3.63497,PLN,USD
2026-05-01,6268.908815,PYG,USD
2026-05-01,3.64,QAR,USD
2026-05-01,4.421471,RON,USD
2026-05-01,100.258277,RSD,USD
2026-05-01,74.983401,RUB,USD
2026-05-01,1463.884288,RWF,USD
2026-05-01,3.75,SAR,USD
2026-05-01,7.938608,SBD,USD
2026-05-01,14.299528,SCR,USD
2026-05-01,511.710589,SDG,USD
2026-05-01,9.249375,SEK,USD
2026-05-01,1.274553,SGD,USD
2026-05-01,0.737551,SHP,USD
2026-05-01,24.673437,SLE,USD
2026-05-01,24673.436702,SLL,USD
2026-05-01,571.358482,SOS,USD
2026-05-01,37.515711,SRD,USD
2026-05-01,4640.524441,SSP,USD
2026-05-01,20.906758,STN,USD
2026-05-01,113.339083,SYP,USD
2026-05-01,16.703927,SZL,USD
2026-05-01,32.555374,THB,USD
2026-05-01,9.40196,TJS,USD
2026-05-01,3.49966,TMT,USD
2026-05-01,2.889591,TND,USD
2026-05-01,2.368712,TOP,USD
2026-05-01,45.175087,TRY,USD
2026-05-01,6.785845,TTD,USD
2026-05-01,1.392349,TVD,USD
2026-05-01,31.623552,TWD,USD
2026-05-01,2607.967934,TZS,USD
2026-05-01,44.083314,UAH,USD
2026-05-01,3715.389324,UGX,USD
2026-05-01,40.009691,UYU,USD
2026-05-01,11920.873452,UZS,USD
2026-05-01,489.5547,VES,USD
2026-05-01,26295.551967,VND,USD
2026-05-01,118.58241,VUV,USD
2026-05-01,2.69722,WST,USD
2026-05-01,559.752421,XAF,USD
2026-05-01,2.7,XCD,USD
2026-05-01,1.79,XCG,USD
2026-05-01,0.730874,XDR,USD
2026-05-01,559.752421,XOF,USD
2026-05-01,101.830419,XPF,USD
2026-05-01,239.395056,YER,USD
2026-05-01,16.704084,ZAR,USD
2026-05-01,18.880587,ZMW,USD
2026-05-01,25.3419,ZWG,USD
2026-05-01,25.3419,ZWL,USD
2026-05-02,1,USD,USD
2026-05-02,3.6725,AED,USD
2026-05-02,64.247944,AFN,USD
2026-05-02,81.981063,ALL,USD
2026-05-02,370.61989,AMD,USD
2026-05-02,1.79,ANG,USD
2026-05-02,922.561907,AOA,USD
2026-05-02,1381.0954,ARS,USD
2026-05-02,1.389475,AUD,USD
2026-05-02,1.79,AWG,USD
2026-05-02,1.701586,AZN,USD
2026-05-02,1.66816,BAM,USD
2026-05-02,2,BBD,USD
2026-05-02,122.772165,BDT,USD
2026-05-02,1.66816,BGN,USD
2026-05-02,0.376,BHD,USD
2026-05-02,2981.220428,BIF,USD
2026-05-02,1,BMD,USD
2026-05-02,1.273248,BND,USD
2026-05-02,6.939555,BOB,USD
2026-05-02,4.974579,BRL,USD
2026-05-02,1,BSD,USD
2026-05-02,95.041128,BTN,USD
2026-05-02,13.854388,BWP,USD
2026-05-02,2.813778,BYN,USD
2026-05-02,2,BZD,USD
2026-05-02,1.359308,CAD,USD
2026-05-02,2314.377302,CDF,USD
2026-05-02,0.782082,CHF,USD
2026-05-02,0.022966,CLF,USD
2026-05-02,907.777595,CLP,USD
2026-05-02,6.83027,CNH,USD
2026-05-02,6.83733,CNY,USD
2026-05-02,3625.530884,COP,USD
2026-05-02,455.617831,CRC,USD
2026-05-02,24,CUP,USD
2026-05-02,94.046873,CVE,USD
2026-05-02,20.815014,CZK,USD
2026-05-02,177.721,DJF,USD
2026-05-02,6.365036,DKK,USD
2026-05-02,59.485121,DOP,USD
2026-05-02,132.826596,DZD,USD
2026-05-02,53.334453,EGP,USD
2026-05-02,15,ERN,USD
2026-05-02,156.281685,ETB,USD
2026-05-02,0.852919,EUR,USD
2026-05-02,2.202575,FJD,USD
2026-05-02,0.737311,FKP,USD
2026-05-02,6.365032,FOK,USD
2026-05-02,0.737317,GBP,USD
2026-05-02,2.688871,GEL,USD
2026-05-02,0.737311,GGP,USD
2026-05-02,11.229559,GHS,USD
2026-05-02,0.737311,GIP,USD
2026-05-02,74.163252,GMD,USD
2026-05-02,8774.048119,GNF,USD
2026-05-02,7.656485,GTQ,USD
2026-05-02,209.244232,GYD,USD
2026-05-02,7.834473,HKD,USD
2026-05-02,26.643756,HNL,USD
2026-05-02,6.426302,HRK,USD
2026-05-02,130.772642,HTG,USD
2026-05-02,310.563652,HUF,USD
2026-05-02,17347.982345,IDR,USD
2026-05-02,2.944291,ILS,USD
2026-05-02,0.737311,IMP,USD
2026-05-02,95.041538,INR,USD
2026-05-02,1310.593433,IQD,USD
